,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
370,5400.0,40.0,45.0,40.0,0.9308333333333333,946.294729
371,5400.0,40.0,45.0,50.0,0.9293333333333333,1209.66875
372,5400.0,40.0,55.0,10.0,0.8433333333333334,246.966717
373,5400.0,40.0,55.0,20.0,0.9058333333333334,465.593604
374,5400.0,40.0,55.0,30.0,0.9225,687.006608
375,5400.0,40.0,55.0,40.0,0.9221666666666667,879.236282
376,5400.0,40.0,55.0,50.0,0.928,1117.125835
377,5400.0,60.0,5.0,10.0,0.7883333333333333,239.926878
378,5400.0,60.0,5.0,20.0,0.8246666666666667,504.829683
379,5400.0,60.0,5.0,30.0,0.8248333333333333,739.263894
380,5400.0,60.0,5.0,40.0,0.8366666666666667,1020.899791
381,5400.0,60.0,5.0,50.0,0.8346666666666667,1277.999056
382,5400.0,60.0,15.0,10.0,0.8791666666666667,379.189985
383,5400.0,60.0,15.0,20.0,0.9265,767.814413
384,5400.0,60.0,15.0,30.0,0.933,1199.709648
385,5400.0,60.0,15.0,40.0,0.941,1514.377019
386,5400.0,60.0,15.0,50.0,0.9406666666666667,1971.182971
387,5400.0,60.0,25.0,10.0,0.8868333333333334,399.994661
388,5400.0,60.0,25.0,20.0,0.9256666666666666,791.599259
389,5400.0,60.0,25.0,30.0,0.9356666666666666,1220.451923
390,5400.0,60.0,25.0,40.0,0.9393333333333334,1581.443481
391,5400.0,60.0,25.0,50.0,0.9446666666666667,1948.928067
392,5400.0,60.0,35.0,10.0,0.8863333333333333,379.468763
393,5400.0,60.0,35.0,20.0,0.9298333333333333,788.104337
394,5400.0,60.0,35.0,30.0,0.9288333333333333,1168.754062
395,5400.0,60.0,35.0,40.0,0.94,1595.173411
396,5400.0,60.0,35.0,50.0,0.9421666666666667,1971.198856
397,5400.0,60.0,45.0,10.0,0.9011666666666667,398.194113
398,5400.0,60.0,45.0,20.0,0.9243333333333333,775.121791
399,5400.0,60.0,45.0,30.0,0.9378333333333333,1217.185888
400,5400.0,60.0,45.0,40.0,0.9403333333333334,1611.93666
401,5400.0,60.0,45.0,50.0,0.9413333333333334,1929.503224
402,5400.0,60.0,55.0,10.0,0.883,374.938977
403,5400.0,60.0,55.0,20.0,0.9215,784.73536
404,5400.0,60.0,55.0,30.0,0.9321666666666667,1188.860458
405,5400.0,60.0,55.0,40.0,0.9395,1543.759966
406,5400.0,60.0,55.0,50.0,0.942,1965.151464
407,5400.0,80.0,5.0,10.0,0.7946666666666666,427.703702
408,5400.0,80.0,5.0,20.0,0.8136666666666666,860.669229
409,5400.0,80.0,5.0,30.0,0.829,1262.559003
410,5400.0,80.0,5.0,40.0,0.8428333333333333,1702.530764
411,5400.0,80.0,5.0,50.0,0.8461666666666666,2143.574266
412,5400.0,80.0,15.0,10.0,0.9051666666666667,588.564985
413,5400.0,80.0,15.0,20.0,0.9323333333333333,1215.467723
414,5400.0,80.0,15.0,30.0,0.94,1808.096161
415,5400.0,80.0,15.0,40.0,0.943,2377.001661
416,5400.0,80.0,15.0,50.0,0.947,3152.247438
417,5400.0,80.0,25.0,10.0,0.9013333333333333,601.609583
418,5400.0,80.0,25.0,20.0,0.9368333333333333,1255.596512
419,5400.0,80.0,25.0,30.0,0.9366666666666666,1827.900999
420,5400.0,80.0,25.0,40.0,0.9445,2405.868652
